coord.lon,coord.lat,weather.id,weather.main,weather.description,weather.icon,base,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,visibility,wind.speed,wind.deg,all,dt,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,timezone,id,name,cod
72.6833,23.2167,701,Mist,mist,50n,stations,291.14,291.14,291.14,291.14,1011,82,4000,0,0,0,1637878110,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,292.14,291.97,292.14,292.14,1011,72,4000,2.57,50,0,1637879400,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,292.14,291.87,292.14,292.14,1011,68,4000,2.06,60,0,1637880478,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,292.14,291.87,292.14,292.14,1011,68,4000,2.06,60,0,1637881861,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,292.14,291.87,292.14,292.14,1012,68,4000,2.06,40,0,1637882903,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,290.87,291.14,291.14,1012,72,4000,2.06,30,2,1637884261,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,290.87,291.14,291.14,1012,72,4000,2.06,30,2,1637885461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,290.14,289.91,290.14,290.14,1012,77,4000,1.54,10,2,1637886501,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,290.87,291.14,291.14,1012,72,4000,2.06,20,1,1637887861,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,290.87,291.14,291.14,1012,72,4000,2.06,20,1,1637888932,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,291.14,290.87,291.14,291.14,1013,72,3000,2.57,50,1,1637890200,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50d,stations,291.14,290.87,291.14,291.14,1013,72,2500,2.57,50,1,1637891461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50d,stations,291.14,290.87,291.14,291.14,1013,72,2500,2.57,50,1,1637892539,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50d,stations,291.14,291.01,291.14,291.14,1014,77,2500,2.57,50,2,1637893861,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,292.14,291.97,292.14,292.14,1014,72,2500,2.06,50,2,1637894887,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,292.14,291.97,292.14,292.14,1014,72,2500,2.06,50,2,1637896262,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,293.14,292.97,293.14,293.14,1014,68,2500,3.6,50,2,1637897400,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,295.14,294.96,295.14,295.14,1015,60,2500,3.6,40,1,1637898661,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,295.14,294.96,295.14,295.14,1015,60,2500,3.6,40,1,1637899797,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,296.14,295.96,296.14,296.14,1015,56,3000,2.57,50,1,1637901061,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50d,stations,298.14,297.92,298.14,298.14,1015,47,3000,2.57,70,1,1637901963,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50d,stations,298.14,297.92,298.14,298.14,1015,47,3000,2.57,70,1,1637903312,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50d,stations,300.14,300.21,300.14,300.14,1015,44,4000,2.57,60,1,1637904549,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50d,stations,301.14,300.94,301.14,301.14,1014,42,5000,2.57,90,1,1637905862,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50d,stations,301.14,300.94,301.14,301.14,1014,42,5000,2.57,90,1,1637906845,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,303.14,302.5,303.14,303.14,1014,37,6000,1.54,0,1,1637907963,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,304.14,303.4,304.14,304.14,1014,35,6000,1.54,120,4,1637909378,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,304.14,303.4,304.14,304.14,1014,35,6000,1.54,120,4,1637910521,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,304.33,305.14,305.14,1013,33,6000,2.06,120,4,1637911861,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,304.33,305.14,305.14,1012,33,6000,1.03,0,4,1637913061,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,304.33,305.14,305.14,1012,33,6000,1.03,0,4,1637914121,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,305,306.14,306.14,1012,29,6000,1.54,190,5,1637915461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,305,306.14,306.14,1011,29,6000,1.54,20,5,1637916661,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,305,306.14,306.14,1011,29,6000,1.54,20,5,1637917861,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.42,306.14,306.14,1011,24,6000,2.06,60,3,1637919061,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.52,306.14,306.14,1011,25,6000,1.54,70,3,1637920055,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.52,306.14,306.14,1011,25,6000,1.54,70,3,1637921390,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.52,306.14,306.14,1011,25,6000,1.54,140,3,1637922661,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.74,306.14,306.14,1010,27,6000,2.06,20,3,1637923602,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.74,306.14,306.14,1010,27,6000,2.06,20,3,1637925061,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.52,306.14,306.14,1010,25,6000,1.54,50,3,1637926148,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,303.64,305.14,305.14,1011,27,6000,1.54,20,2,1637927461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,303.64,305.14,305.14,1011,27,6000,1.54,20,2,1637928661,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01n,stations,304.14,303.17,304.14,304.14,1011,33,6000,1.03,20,2,1637929800,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,302.14,301.27,302.14,302.14,1011,34,5000,2.06,40,0,1637930807,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,300.14,300.06,300.14,300.14,1011,41,4000,0,0,0,1637932261,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,300.14,300.06,300.14,300.14,1011,41,4000,0,0,0,1637933461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,299.14,299.14,299.14,299.14,1011,44,4000,1.03,20,0,1637934422,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,299.14,299.14,299.14,299.14,1011,44,4000,1.03,20,0,1637935713,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,298.14,298.08,298.14,298.14,1012,53,4000,0,0,0,1637936944,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,297.14,296.98,297.14,297.14,1012,53,4000,0,0,0,1637938261,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,297.14,297.08,297.14,297.14,1012,57,4000,1.54,0,0,1637939461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,297.14,297.08,297.14,297.14,1012,57,4000,1.54,0,0,1637940661,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,296.14,295.96,296.14,296.14,1013,56,4000,1.54,20,0,1637941860,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,296.14,295.96,296.14,296.14,1013,56,4000,1.54,20,0,1637943041,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,296.14,295.96,296.14,296.14,1013,56,4000,0,0,0,1637944261,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,295.14,294.96,295.14,295.14,1013,60,4000,0,0,0,1637945461,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,295.14,294.96,295.14,295.14,1013,60,4000,0,0,0,1637946647,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,295.14,295.07,295.14,295.14,1013,64,4000,0,0,0,1637947748,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,294.14,294.07,294.14,294.14,1013,68,4000,0,0,0,1637949029,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,294.14,294.07,294.14,294.14,1013,68,4000,0,0,0,1637950258,1,9049,IN,1637890236,1637929372,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01n,stations,295.92,295.3,295.92,295.92,1013,40,10000,1.75,20,0,1637951409,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,293.14,292.97,293.14,293.14,1012,68,4000,0,0,0,1637952661,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,293.14,292.97,293.14,293.14,1012,68,4000,0,0,0,1637953777,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01n,stations,295.31,294.65,295.31,295.31,1013,41,10000,1.72,20,23,1637955061,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01n,stations,295.31,294.65,295.31,295.31,1013,41,10000,1.72,20,23,1637956261,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01n,stations,295.31,294.65,295.31,295.31,1013,41,10000,1.72,20,23,1637957461,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,292.14,291.97,292.14,292.14,1012,72,4000,1.54,20,0,1637958600,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,291.01,291.14,291.14,1012,77,4000,1.54,20,0,1637959861,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,291.01,291.14,291.14,1012,77,4000,1.54,20,0,1637960973,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,291.14,291.14,291.14,1011,82,4000,1.54,350,0,1637962260,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,290.87,291.14,291.14,1011,72,4000,1.54,20,0,1637963460,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,290.87,291.14,291.14,1011,72,4000,1.54,20,0,1637964660,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,291.14,291.01,291.14,291.14,1011,77,4000,0,0,0,1637965800,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,290.14,290.04,290.14,290.14,1011,82,4000,1.54,10,0,1637967061,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50n,stations,290.14,290.04,290.14,290.14,1011,82,4000,1.54,10,0,1637968261,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,290.14,290.04,290.14,290.14,1011,82,4000,0,0,0,1637969400,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,290.14,289.91,290.14,290.14,1011,77,4000,0,0,0,1637970661,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,290.14,289.91,290.14,290.14,1011,77,4000,0,0,0,1637971726,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,290.14,289.91,290.14,290.14,1011,77,4000,1.54,30,0,1637972837,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,289.14,288.94,289.14,289.14,1012,82,4000,1.03,10,0,1637974261,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,289.14,288.94,289.14,289.14,1012,82,4000,1.03,10,0,1637975461,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,701,Mist,mist,50n,stations,290.14,289.91,290.14,290.14,1012,77,4000,2.06,50,0,1637976567,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,291.14,290.77,291.14,291.14,1012,68,3500,2.06,60,0,1637977861,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,291.14,290.77,291.14,291.14,1012,68,3500,2.06,60,0,1637979061,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,290.14,289.77,290.14,290.14,1013,72,3000,1.54,40,2,1637980261,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,291.14,290.77,291.14,291.14,1013,68,3000,1.54,50,2,1637981278,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,291.14,290.77,291.14,291.14,1013,68,3000,1.54,50,2,1637982661,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,721,Haze,haze,50d,stations,293.14,292.76,293.14,293.14,1014,60,3000,2.57,50,2,1637983800,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,304.07,305.14,305.14,1013,31,6000,1.54,150,0,1637998200,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,305,306.14,306.14,1012,29,6000,1.54,110,1,1637999324,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.74,306.14,306.14,1011,27,6000,2.06,110,1,1638003063,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.74,306.14,306.14,1011,27,6000,2.06,110,1,1638004261,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,307.14,305.8,307.14,307.14,1010,26,6000,1.54,130,0,1638007762,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,307.14,305.8,307.14,307.14,1010,26,6000,1.54,130,0,1638008892,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,307.14,305.8,307.14,307.14,1010,26,6000,1.54,200,0,1638010134,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.74,306.14,306.14,1010,27,6000,1.54,170,0,1638011222,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,306.14,304.74,306.14,306.14,1010,27,6000,1.54,170,0,1638012600,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,303.84,305.14,305.14,1010,29,6000,0,0,1,1638013616,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,800,Clear,clear sky,01d,stations,305.14,303.84,305.14,305.14,1010,29,6000,0,0,1,1638015061,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,304.14,303.17,304.14,304.14,1010,33,5000,0,0,1,1638016200,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,303.14,302.31,303.14,303.14,1010,35,5000,0,0,2,1638017460,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,303.14,302.31,303.14,303.14,1010,35,5000,0,0,2,1638018660,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,302.14,301.66,302.14,302.14,1011,39,5000,0,0,3,1638019860,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,301.14,300.94,301.14,301.14,1011,42,5000,0,0,3,1638021060,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,301.14,300.94,301.14,301.14,1011,42,5000,0,0,3,1638022141,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,300.14,300.21,300.14,300.14,1012,44,4000,0,0,3,1638023348,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,300.14,300.21,300.14,300.14,1012,44,4000,0,0,2,1638024479,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,300.14,300.21,300.14,300.14,1012,44,4000,0,0,2,1638025851,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,300.14,300.21,300.14,300.14,1012,44,4000,0,0,2,1638026872,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,299.14,299.14,299.14,299.14,1012,47,4000,0,0,1,1638028261,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,299.14,299.14,299.14,299.14,1012,47,4000,0,0,1,1638029461,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,297.14,296.98,297.14,297.14,1012,53,4000,0,0,1,1638030600,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,297.14,296.98,297.14,297.14,1013,53,4000,1.03,110,1,1638031861,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
72.6833,23.2167,711,Smoke,smoke,50n,stations,297.14,296.98,297.14,297.14,1013,53,4000,1.03,110,1,1638033062,1,9049,IN,1637976677,1638015769,19800,1271715,Gandhinagar,200
